2026-04-06 00:25:29.608152,image,hard_hat_workers3235_png.rf.ce4bcd7c7eb6bdd9a2adbf7ba7dc5173.jpg,No Helmet
2026-04-06 00:25:29.657304,image,hard_hat_workers4935_png.rf.3228bff7bdbdc6f593d7b3769e60f564.jpg,No Helmet
2026-04-06 00:25:29.711963,image,hard_hat_workers2937_png.rf.b609d1620d9679432a2293b615611c4b.jpg,No Helmet
2026-04-06 22:05:20.425434,image,hard_hat_workers2937_png.rf.b609d1620d9679432a2293b615611c4b.jpg,Safe
2026-05-28 15:24:13.351789,image,hard_hat_workers2937_png.rf.b609d1620d9679432a2293b615611c4b.jpg,No Vest
2026-05-29 13:12:16.475250,image,test.jpg,No Helmet
